"distancia_km","cota","pendiente","curvatura","elemento","tipo_elemento","curvatura_magnitud"
113.548609,961.055,0.785398,-0.00404028129,NA,0,0.00404028129
113.570211,961.225,1.04722,-0.00404028129,NA,0,0.00404028129
113.591813,961.451,1.309,-0.00404028129,NA,0,0.00404028129
113.598336,961.536,1.309,-0.00404028129,"80",3,0.00404028129
113.598992,961.545,1.309,-0.00404028129,"75",4,0.00404028129
113.613414,961.733,1.30897,-0.002,NA,0,0.002
113.630867,961.962,1.309,-0.002,NA,0,0.002
113.64832,962.19,1.30899,0,NA,0,0
113.84832,964.808,1.309,0,NA,0,0
113.94832,966.117,1.30901,0.00133333332,NA,0,0.00133333332
114.079219,967.821,1.30901,0.00133333332,NA,0,0.00133333332
114.210117,969.528,1.30898,0,NA,0,0
114.310117,970.836,1.309,0.00133333332,NA,0,0.00133333332
114.441016,972.541,1.0472,0.00133333332,NA,0,0.00133333332
114.506469,973.226,0.785395,0.00133333332,NA,0,0.00133333332
114.571922,973.739,0.785397,0,NA,0,0
114.771922,975.31,0.785393,0,NA,0,0
114.971922,976.881,0.785397,0,NA,0,0
115.071922,977.666,1.0472,0,NA,0,0
115.081922,977.771,1.309,0,NA,0,0
115.091922,977.902,1.5708,0,NA,0,0
115.101922,978.059,1.5708,0,NA,0,0
115.111922,978.216,1.5708,-0.002,NA,0,0.002
115.286453,980.901,1.5708,-0.002,NA,0,0.002
115.460984,983.587,1.5708,0,NA,0,0
115.560984,985.158,1.5708,0,NA,0,0
115.600984,985.786,1.57079,0.00266666664,NA,0,0.00266666664
115.633711,986.3,1.56481993,0.00266666664,NA,0,0.00266666664
115.666438,986.809,1.54693,0.00266666664,NA,0,0.00266666664
115.699164,987.311,1.51727009,0.00266666664,NA,0,0.00266666664
115.731891,987.801,1.5708,0.00404028129,NA,0,0.00404028129
115.775086,988.475,1.5708,0.00404028129,NA,0,0.00404028129
115.779406,988.543,1.5708,0.00404028129,NA,0,0.00404028129
115.783727,988.611,1.57079,0.00266666664,NA,0,0.00266666664
115.816453,989.125,1.56481993,0.00266666664,NA,0,0.00266666664
115.84918,989.634,1.54693,0.00266666664,NA,0,0.00266666664
115.881906,990.136,1.51727009,0.00266666664,NA,0,0.00266666664
115.914633,990.626,1.5708,0,NA,0,0
116.114633,993.768,1.5708,0,NA,0,0
116.164633,994.553,1.57079,-0.001,NA,0,0.001
116.339164,997.28,1.5708,-0.001,NA,0,0.001
116.513695,1000.01,1.5708,-0.001,NA,0,0.001
116.600961,1001.38,1.8325901,0,NA,0,0
116.800961,1005.04,1.8325901,-0.001,NA,0,0.001
116.975492,1008.22,1.83259988,-0.00133333332,NA,0,0.00133333332
117.106391,1010.61,1.8325901,-0.002,NA,0,0.002
117.193656,1012.2,1.8325901,-0.00133333332,NA,0,0.00133333332
117.324555,1014.59,1.8325901,-0.001,NA,0,0.001
117.404281,1016.05,1.8325901,-0.001,"215",2,0.001
117.41182,1016.19,1.83259988,-0.001,NA,0,0.001
117.429273,1016.51,1.83259988,-0.001,NA,0,0.001
117.446727,1016.83,1.8325901,-0.001,NA,0,0.001
117.46418,1017.15,1.5708,-0.00006666667,NA,0,0.00006666667
117.595078,1019.2,1.5708,0,NA,0,0
117.795078,1022.34,1.57079,0,NA,0,0
117.995078,1025.49,1.57079,0,NA,0,0
118.045078,1026.27,1.57079,0,NA,0,0
118.085078,1026.9,1.5708,0.00133333332,NA,0,0.00133333332
118.215977,1028.94,1.57079,0.002,NA,0,0.002
118.390508,1031.64,1.309,0.002,NA,0,0.002
118.399234,1031.75,1.0472,0.002,NA,0,0.002
118.407961,1031.84,0.785398,0.002,NA,0,0.002
118.416688,1031.9,0.523599,0.002,NA,0,0.002
118.425414,1031.95,0.261798978,0.002,NA,0,0.002
118.434141,1031.97,0,0.002,NA,0,0.002
118.477773,1031.97,0,0.002,NA,0,0.002
118.4865,1031.97,0,0,NA,0,0
118.5865,1031.97,-0.261801,0,NA,0,0
118.5965,1031.95,-0.523597,0,NA,0,0
118.6065,1031.9,-0.785400152,0,NA,0,0
118.6165,1031.82,-1.0472,0,NA,0,0
118.6265,1031.71,-1.30899,0,NA,0,0
118.6365,1031.58,-1.5708,0,NA,0,0
118.6465,1031.42,-1.83259988,-0.00133333332,NA,0,0.00133333332
118.7774,1029.04,-1.8325901,-0.00133333332,NA,0,0.00133333332
118.9083,1026.65,-1.83259988,-0.00133333332,NA,0,0.00133333332
119.039195,1024.26,-1.8325901,0,NA,0,0
119.239195,1020.6,-1.83258,0.002,NA,0,0.002
119.282828,1019.8,-1.8325901,0.00266666664,NA,0,0.00266666664
119.315555,1019.2,-1.82562,0.00266666664,NA,0,0.00266666664
119.348281,1018.61,-1.80475008,0.00266666664,NA,0,0.00266666664
119.381008,1018.02,-1.77014,0.00266666664,NA,0,0.00266666664
119.413734,1017.45,-1.83259988,0.002,NA,0,0.002
119.457367,1016.65,-1.8325901,0.002,NA,0,0.002
119.466094,1016.49,-1.83259988,0.002,NA,0,0.002
119.483547,1016.17,-1.8325901,0,NA,0,0
119.683547,1012.51,-1.8325901,0,NA,0,0
119.833547,1009.76,-1.8325901,-0.00133333332,NA,0,0.00133333332
119.964445,1007.37,-1.83259988,-0.002,NA,0,0.002
120.051711,1005.78,-1.83259988,-0.00133333332,NA,0,0.00133333332
120.182609,1003.39,-1.83259988,0,NA,0,0
120.382609,999.728,-1.8325901,0,NA,0,0
120.582609,996.063,-1.8325901,0,NA,0,0
120.782609,992.398,-1.83259988,0.001,NA,0,0.001
120.869875,990.801,-1.83259988,0.001,NA,0,0.001
120.957141,989.204,-1.5708,0.001,NA,0,0.001
120.974594,988.9302,-1.309,0.001,NA,0,0.001
120.992047,988.702,-1.0472,0.001,NA,0,0.001
121.0095,988.519,-0.78539,0,NA,0,0
121.2095,986.948,-0.785402,0,NA,0,0
121.4095,985.377,-0.7853752,0,NA,0,0
121.5095,984.592,-0.785394,-0.002,NA,0,0.002
121.553133,984.249,-0.785401165,-0.00266666664,NA,0,0.00266666664
121.585859,983.9922,-0.782412767,-0.00266666664,NA,0,0.00266666664
121.618586,983.738,-0.785394,-0.00266666664,NA,0,0.00266666664
121.651313,983.481,-1.04718,-0.002,NA,0,0.002
121.668766,983.298,-1.0472,-0.002,NA,0,0.002
121.686219,983.115,-1.309,0,NA,0,0
121.786219,981.806,-1.30899,0.00404028129,NA,0,0.00404028129
121.872617,980.698,-1.30899,0.00404028129,NA,0,0.00404028129
121.959016,979.59,-1.309,0.00404028129,NA,0,0.00404028129
122.015156,978.861,-1.309,0.00404028129,"220",2,0.00404028129
122.045414,978.481,-1.309,0.00404028129,NA,0,0.00404028129
122.131813,977.374,-1.309,0.00404028129,NA,0,0.00404028129
122.175008,976.81,-1.309,0.00404028129,NA,0,0.00404028129
122.196609,976.528,-1.30899,0,NA,0,0
122.396609,973.91,-1.309,-0.00266666664,NA,0,0.00266666664
122.429336,973.4822,-1.30401,-0.00266666664,NA,0,0.00266666664
122.462063,973.057,-1.30899,-0.00404028129,NA,0,0.00404028129
122.505258,972.4952,-1.30899,-0.00266666664,NA,0,0.00266666664
122.537984,972.067,-1.0472,0,NA,0,0
122.737984,969.972,-0.785400152,0,NA,0,0
122.937984,968.402,-0.785398,-0.002,NA,0,0.002
122.981617,968.059,0.2618,-0.00266666664,NA,0,0.00266666664
123.014344,968.145,0.260804,-0.00266666664,NA,0,0.00266666664
123.04707,968.23,-0.785399,-0.00266666664,NA,0,0.00266666664
123.0798,967.973,-0.782409966,-0.00266666664,NA,0,0.00266666664
123.112523,967.718,-0.785398,-0.00266666664,NA,0,0.00266666664
123.14525,967.461,-0.782409966,-0.00266666664,NA,0,0.00266666664
123.177977,967.207,-0.785393,-0.002,NA,0,0.002
123.19543,967.07,-0.523602,-0.002,NA,0,0.002
123.212883,966.978,-0.261817,0,NA,0,0
123.412883,966.455,-0.2618,0,NA,0,0
123.612883,965.931,-0.261802,0,NA,0,0
123.712883,965.67,-0.2618,0.00404028129,NA,0,0.00404028129
123.799281,965.448,-0.2618,0.00404028129,NA,0,0.00404028129
123.88568,965.2272,-0.2618,0.00404028129,NA,0,0.00404028129
123.928875,965.113,-0.261803,0.00404028129,NA,0,0.00404028129
123.950477,965.057,-0.523604,0,NA,0,0
124.050477,964.5342,-0.523597956,0,NA,0,0
124.100477,964.272,-0.523597956,0,NA,0,0
124.125477,964.1409,-0.785395,-0.002,NA,0,0.002
124.169109,963.799,-0.785400152,-0.00266666664,NA,0,0.00266666664
124.201836,963.542,-0.782411,-0.00266666664,NA,0,0.00266666664
124.234563,963.287,-0.785399,-0.00266666664,NA,0,0.00266666664
124.267289,963.031,-0.785396,-0.002,NA,0,0.002
124.310922,962.689,-0.785398,0,NA,0,0
124.510922,961.118,-0.785398,0.002,NA,0,0.002
124.528375,960.981,-0.785398,0.00266666664,NA,0,0.00266666664
124.5611,960.7242,-0.785398,0.002,NA,0,0.002
124.578555,960.587,-1.0472,0,NA,0,0
124.728555,959.016,-1.0472,0,NA,0,0
124.753555,958.754,-1.04719,-0.00266666664,NA,0,0.00266666664
124.786281,958.412,-1.04321,-0.00266666664,NA,0,0.00266666664
124.819008,958.072,-0.785400152,-0.00266666664,NA,0,0.00266666664
124.851734,957.816,-0.523601,-0.00266666664,NA,0,0.00266666664
124.884461,957.644,-0.261798,-0.00266666664,NA,0,0.00266666664
124.917188,957.559,0,-0.00266666664,NA,0,0.00266666664
124.949914,957.559,0,0,NA,0,0
125.149914,957.559,0,0.00266666664,NA,0,0.00266666664
125.182641,957.56,-0.261798978,0.00404028129,NA,0,0.00404028129
125.225836,957.446,-0.523599,0.00404028129,NA,0,0.00404028129
125.247438,957.334,-0.785401165,0.00266666664,NA,0,0.00266666664
125.280164,957.077,-1.0472,0,NA,0,0
125.290164,956.972,-1.5708,0,NA,0,0
125.300164,956.816,-1.5708,0,NA,0,0
125.310164,956.6589,-1.57079,0,NA,0,0
125.410164,955.088,-1.83258,-0.00133333332,NA,0,0.00133333332
125.475617,953.891,-2.09441,0,NA,0,0
125.625617,950.749,-1.8325901,0.00266666664,NA,0,0.00266666664
125.658344,950.15,-1.5708,0.00266666664,NA,0,0.00266666664
125.69107,949.632,-1.30401,0.00404028129,NA,0,0.00404028129
125.712672,949.353,-0.782405,0.00404028129,NA,0,0.00404028129
125.734273,949.184,-0.785401165,0.00404028129,NA,0,0.00404028129
125.755875,949.015,-0.523592,0.00198033126,NA,0,0.00198033126
125.799945,948.785,-0.521599,0.0020612618,NA,0,0.0020612618
125.842281,948.565,-0.523597956,0.002,NA,0,0.002
125.851008,948.519,-0.261798978,0.002,NA,0,0.002
125.859734,948.4972,-0.261798,0.002,NA,0,0.002
125.868461,948.4742,0,0,NA,0,0
125.878461,948.4742,0,0,NA,0,0
125.882625,948.4742,0,0,"Revilla del Campo",1,0
125.978461,948.4742,0,0,NA,0,0
126.075133,948.4742,0,0,"Revilla del Campo",1,0
126.078461,948.4742,0,0,NA,0,0
126.178461,948.4742,0,0,NA,0,0
126.218461,948.474,0,0,NA,0,0
126.258461,948.474,-0.261798978,-0.002,NA,0,0.002
126.275914,948.428,-0.523599,-0.002,NA,0,0.002
126.293367,948.337,-0.785397,-0.002,NA,0,0.002
126.31082,948.2,-1.0472,-0.002,NA,0,0.002
126.328273,948.017,-1.309,-0.002,NA,0,0.002
126.345727,947.789,-1.5708,-0.002,NA,0,0.002
126.389359,947.104,-1.57079,-0.002,NA,0,0.002
126.432992,946.42,-1.57079,-0.002,NA,0,0.002
126.450445,946.1459,-1.5708,-0.002,NA,0,0.002
126.459172,946.009,-1.57079,0,NA,0,0
126.659172,942.867,-1.5708,0,NA,0,0
126.691977,942.352,-1.5708,0,"225",2,0
126.859172,939.725,-1.309,0,NA,0,0
126.869172,939.5942,-1.0472,0,NA,0,0
126.879172,939.4902,-0.785398,0,NA,0,0
126.889172,939.411,-0.785396,-0.00133333332,NA,0,0.00133333332
127.02007,938.388,-0.785394,0,NA,0,0
127.22007,936.817,-0.785394,-0.002,NA,0,0.002
127.307336,936.135,-0.785393,-0.00266666664,NA,0,0.00266666664
127.340063,935.878,-0.782405,-0.00266666664,NA,0,0.00266666664
127.372789,935.624,-0.773461,-0.00266666664,NA,0,0.00266666664
127.405516,935.373,-0.758631,-0.00266666664,NA,0,0.00266666664
127.438242,935.128,-0.7854071,-0.002,NA,0,0.002
127.525508,934.446,-0.785398,-0.002,NA,0,0.002
127.542961,934.308,-0.785402,-0.002,NA,0,0.002
127.560414,934.171,-1.0472,-0.002,NA,0,0.002
127.569141,934.08,-1.04719,0,NA,0,0
127.769141,931.985,-1.04719,0,NA,0,0
127.969141,929.891,-1.0472,0,NA,0,0
128.169141,927.7972,-1.0472,0,NA,0,0
128.369141,925.703,-0.7853852,0,NA,0,0
128.569141,924.132,-0.785408139,0,NA,0,0
128.769141,922.561,-0.523602,0,NA,0,0
128.969141,921.514,-0.523597956,0,NA,0,0
129.169141,920.467,-0.523601,0,NA,0,0
129.369141,919.419,-0.523601,0,NA,0,0
129.569141,918.372,-0.523597956,0,NA,0,0
129.769141,917.325,-0.523602,0,NA,0,0
129.869141,916.801,-0.523594,-0.00404028129,NA,0,0.00404028129
129.955539,916.358,-0.523592,-0.00404028129,NA,0,0.00404028129
129.998734,916.133,-0.523597956,0,NA,0,0
130.198734,915.086,-0.523597,0,NA,0,0
130.398734,914.039,-0.5236,0,NA,0,0
130.598734,912.9922,-0.261796,0,NA,0,0
130.648734,912.861,0,-0.00266666664,NA,0,0.00266666664
130.681461,912.861,0,-0.00266666664,NA,0,0.00266666664
130.714188,912.861,0,-0.00404028129,NA,0,0.00404028129
130.800586,912.861,0,-0.00266666664,NA,0,0.00266666664
130.833313,912.861,0,-0.00266666664,NA,0,0.00266666664
130.839859,912.861,0,-0.00266666664,NA,0,0.00266666664
130.846406,912.861,-0.261798978,0,NA,0,0
130.996406,912.468,-0.523601,0,NA,0,0
131.0964,911.945,-0.523597,0.00198033126,NA,0,0.00198033126
131.140469,911.715,-0.521605,0.0020612618,NA,0,0.0020612618
131.182813,911.4942,-0.523595,0.002,NA,0,0.002
131.226453,911.266,-0.523597,0.002,NA,0,0.002
131.2701,911.038,-0.523597956,0.002,NA,0,0.002
131.313734,910.81,-0.261798978,0,NA,0,0
131.3252,910.78,-0.261798978,0,"230",2,0
131.513734,910.286,-0.261798,0.002,NA,0,0.002
131.557375,910.173,-0.261801,0.00266666664,NA,0,0.00266666664
131.5901,910.087,0,0.00404028129,NA,0,0.00404028129
131.676484,910.087,0,0.00404028129,NA,0,0.00404028129
131.719688,910.087,0,0.00266666664,NA,0,0.00266666664
131.7524,910.087,0.261798978,0,NA,0,0
131.7624,910.113,0.523599,0,NA,0,0
131.7724,910.166,0.785398,0,NA,0,0
131.7824,910.245,1.04719,0,NA,0,0
131.7924,910.3489,1.309,0,NA,0,0
131.8024,910.481,1.5708,0,NA,0,0
132.0024,913.622,1.309,0,NA,0,0
132.0124,913.753,1.0472,0,NA,0,0
132.0224,913.858,0.785398,0,NA,0,0
132.0324,913.9372,0.523597956,0,NA,0,0
132.0424,913.989,0.261798978,0,NA,0,0
132.0524,914.015,0,0,NA,0,0
132.0924,914.015,0,0,NA,0,0
132.1324,914.015,0,0,NA,0,0
132.1524,914.015,0,0,NA,0,0
132.207859,914.015,0,0,"Los Ausines",1,0
132.3524,914.015,0,0,NA,0,0
132.3524,914.015,0,0,NA,0,0
132.400313,914.015,0,0,"Los Ausines",1,0
132.4024,914.015,-0.261795,0,NA,0,0
132.4524,913.884,-0.523597956,0,NA,0,0
132.5024,913.622,-0.785401165,0,NA,0,0
132.5524,913.23,-1.0472,0,NA,0,0
132.5724,913.02,-1.309,0,NA,0,0
132.6124,912.496,-1.5708,0,NA,0,0
132.626453,912.275,-1.5708,0,"80",4,0
132.627469,912.259,-1.5708,0,"100",3,0
132.6324,912.182,-1.83261,0,NA,0,0
132.6624,911.633,-2.0944,0.002,NA,0,0.002
132.706047,910.72,-2.09441,0.00266666664,NA,0,0.00266666664
132.738766,910.035,-2.08643985,0.00266666664,NA,0,0.00266666664
132.771484,909.356,-2.09441,0.00266666664,NA,0,0.00266666664
132.8042,908.671,-2.08643985,0.00266666664,NA,0,0.00266666664
132.836922,907.9922,-2.09437,0,NA,0,0
132.936922,905.898,-2.09439015,-0.00404028129,NA,0,0.00404028129
133.023313,904.125,-2.0944,-0.00404028129,NA,0,0.00404028129
133.1097,902.352,-2.0944,-0.00404028129,NA,0,0.00404028129
133.1313,901.9,-2.09436,-0.00404028129,NA,0,0.00404028129
133.135609,901.81,-2.0944,-0.00404028129,NA,0,0.00404028129
133.139922,901.719,-2.09439015,0,NA,0,0
133.289922,898.578,-1.8325901,-0.001,NA,0,0.001
133.307375,898.259,-1.5708,-0.001,NA,0,0.001
133.324828,897.985,-1.309,-0.001,NA,0,0.001
133.342281,897.757,-1.0472,-0.001,NA,0,0.001
133.359734,897.575,-0.785397,-0.00133333332,NA,0,0.00133333332
133.490641,896.552,-0.785395,-0.001,NA,0,0.001
133.5779,895.868,-0.785397,0,NA,0,0
133.7779,894.2972,-0.785397,0,NA,0,0
133.9779,892.7272,-0.785397,0,NA,0,0
134.1779,891.1559,-0.523597956,0,NA,0,0
134.3779,890.1089,-0.523599,0,NA,0,0
134.5779,889.062,-0.523599,0,NA,0,0
134.7779,888.014,-0.523599,0,NA,0,0
134.9779,886.967,-0.5236,0,NA,0,0
135.1779,885.92,-0.523599,0,NA,0,0
135.3779,884.873,-0.523599,0,NA,0,0
135.5779,883.825,-0.523597956,0,NA,0,0
135.6779,883.302,-0.2618,0,NA,0,0
135.7779,883.04,0,0,NA,0,0
135.8029,883.04,0,0,NA,0,0
135.805547,883.04,0,0,NA,0,0
135.815547,883.04,0,0,NA,0,0
135.820547,883.04,0,0,NA,0,0
135.823188,883.04,0,0,NA,0,0
135.825547,883.04,0,0,NA,0,0
135.8279,883.04,-0.261801,0,NA,0,0
135.8529,882.9742,-0.523599,0,NA,0,0
135.8779,882.844,-0.261801,0,NA,0,0
135.9779,882.582,-0.523599,0,NA,0,0
136.1779,881.535,-0.523597,0,NA,0,0
136.2779,881.011,0.000000146034,0.001,NA,0,0.001
136.4095,881.011,0.000000146034,0.001,"235",2,0.001
136.452438,881.011,-0.261798978,0,NA,0,0
136.552438,880.749,-0.523597956,0,NA,0,0
136.652438,880.226,-0.523597956,0.001,NA,0,0.001
136.826969,879.316,-0.5236,0.00133333332,NA,0,0.00133333332
136.957875,878.635,-0.523607,0.00133333332,NA,0,0.00133333332
137.088781,877.953,-0.523597956,0.00133333332,NA,0,0.00133333332
137.219688,877.271,-0.523603,0.00133333332,NA,0,0.00133333332
137.3506,876.589,-0.523594,0,NA,0,0
137.5506,875.542,-0.261808,0,NA,0,0
137.6506,875.28,-0.261801,0,NA,0,0
137.7006,875.1489,-0.261798978,0.00133333332,NA,0,0.00133333332
137.766047,874.978,-0.2618,0.002,NA,0,0.002
137.940578,874.53,-0.2618,0.00133333332,NA,0,0.00133333332
138.006031,874.3589,-0.2618,0,NA,0,0
138.106031,874.097,-0.2618,-0.00133333332,NA,0,0.00133333332
138.171484,873.926,-0.2618,-0.002,NA,0,0.002
138.346016,873.479,-0.523597,0,NA,0,0
138.396016,873.216,-0.785406053,0,NA,0,0
138.446016,872.824,-1.0472,0,NA,0,0
138.496016,872.3,-1.0472,0.00266666664,NA,0,0.00266666664
138.528734,871.958,-1.04321,0.00266666664,NA,0,0.00266666664
138.561453,871.618,-1.0472,0.00266666664,NA,0,0.00266666664
138.594172,871.276,-1.04321,0.00266666664,NA,0,0.00266666664
138.626891,870.936,-1.0472,0.00266666664,NA,0,0.00266666664
138.659609,870.5942,-1.04321,0.00266666664,NA,0,0.00266666664
138.673344,870.451,-1.04321,0.00266666664,"85",3,0.00266666664
138.6742,870.442,-1.04321,0.00266666664,"100",4,0.00266666664
138.692328,870.254,0,0,NA,0,0
138.732328,870.254,0,0,NA,0,0
138.752328,870.254,0,0,NA,0,0
138.8342,870.254,0,0,"Cojóbar",1,0
138.952328,870.254,0,0,NA,0,0
139.002328,870.254,0.261798978,0,NA,0,0
139.022328,870.306,0.523597956,0,NA,0,0
139.029266,870.342,0.523597956,0,"Cojóbar",1,0
139.032328,870.3589,0.785397,0.002,NA,0,0.002
139.1196,871.04,1.0472,0.0020612618,NA,0,0.0020612618
139.161938,871.483,1.04321,0.00198033126,NA,0,0.00198033126
139.206,871.94,1.309,0.002,NA,0,0.002
139.249641,872.51,1.57079,0.002,NA,0,0.002
139.2671,872.7842,1.8325901,0,NA,0,0
139.3571,874.4342,1.8325901,-0.001,NA,0,0.001
139.531625,877.616,1.8325901,0,NA,0,0
139.731625,881.281,1.83262,0,NA,0,0
139.931625,884.945,1.83259988,0,NA,0,0
139.981625,885.862,1.57079,0,NA,0,0
139.991625,886.019,1.30901,0,NA,0,0
140.001625,886.15,1.04719,0,NA,0,0
140.011625,886.255,0.785391033,0,NA,0,0
140.021625,886.333,0.523602,0,NA,0,0
140.031625,886.385,0.261787,0,NA,0,0
140.041625,886.412,0,0,NA,0,0
140.091625,886.412,0,0,NA,0,0
140.141625,886.412,-0.261802,0,NA,0,0
140.151625,886.385,-0.523597956,0,NA,0,0
140.161625,886.333,-0.785387039,0,NA,0,0
140.171625,886.255,-1.04719,0,NA,0,0
140.181625,886.1489,-1.30899,0,NA,0,0
140.191625,886.018,-1.57079,0,NA,0,0
140.201625,885.861,-1.83259988,0,NA,0,0
140.211625,885.678,-2.0944,0,NA,0,0
140.361625,882.537,-1.8325901,0,NA,0,0
140.371625,882.354,-1.5708,0,NA,0,0
140.381625,882.197,-1.309,0.002,NA,0,0.002
140.468891,881.06,-1.30901,0.002,NA,0,0.002
140.556156,879.923,-1.309,0.002,NA,0,0.002
140.643422,878.786,-1.30899,0.002,NA,0,0.002
140.730688,877.65,-1.04719,0.002,NA,0,0.002
140.770781,877.231,-1.04719,0.002,"80",3,0.002
140.771375,877.2242,-1.04719,0.002,"85",4,0.002
140.774313,877.194,-0.785377145,0.002,NA,0,0.002
140.783047,877.126,-0.523580968,0.002,NA,0,0.002
140.791781,877.08,-0.2618,0.002,NA,0,0.002
140.800516,877.057,0,0.00198033126,NA,0,0.00198033126
140.844578,877.057,0,0.0020612618,NA,0,0.0020612618
140.886922,877.057,0,0.00202006334,NA,0,0.00202006334
140.930125,877.057,0,0.00194227567,NA,0,0.00194227567
140.975063,877.057,0,0,NA,0,0
141.025063,877.057,0,0,NA,0,0
141.110891,877.057,0,0,"Modúbar",1,0
141.206438,877.057,0,0,"240",2,0
141.225063,877.057,0,0,NA,0,0
141.275063,877.057,0.261798978,0,NA,0,0
141.296969,877.114,0.261798978,0,"Modúbar",1,0
141.325063,877.188,0.523594,0,NA,0,0
141.375063,877.45,0.785404146,0,NA,0,0
141.395063,877.607,1.04719,0,NA,0,0
141.435063,878.026,1.30899,0,NA,0,0
141.485063,878.68,1.57079,0,NA,0,0
141.535063,879.466,1.8325901,0,NA,0,0
141.585063,880.382,2.0944,-0.002,NA,0,0.002
141.7596,883.963,2.09439015,-0.002,NA,0,0.002
141.934125,887.544,2.09439015,-0.002,NA,0,0.002
142.108656,891.126,2.09439015,-0.00266666664,NA,0,0.00266666664
142.141375,891.81,2.08642,-0.00266666664,NA,0,0.00266666664
142.1741,892.489,2.0944,-0.00404028129,NA,0,0.00404028129
142.260484,894.263,2.09439015,-0.00404028129,NA,0,0.00404028129
142.346875,896.035,2.09439015,-0.00404028129,NA,0,0.00404028129
142.433266,897.808,2.09439015,-0.00404028129,NA,0,0.00404028129
142.476469,898.709,2.09439015,-0.002,NA,0,0.002
142.520109,899.622,2.09439015,0,NA,0,0
142.670109,902.764,2.09439015,-0.002,NA,0,0.002
142.844641,906.345,2.09439015,-0.002,NA,0,0.002
142.888281,907.257,2.09439015,-0.002,NA,0,0.002
142.931922,908.1689,2.09439015,-0.002,NA,0,0.002
142.949375,908.5342,2.09439015,-0.002,NA,0,0.002
142.966828,908.899,2.0944,0,NA,0,0
143.116828,912.041,2.09439015,0.00404028129,NA,0,0.00404028129
143.203219,913.814,2.09442,0.00404028129,NA,0,0.00404028129
143.289609,915.586,2.09441,0.00404028129,NA,0,0.00404028129
143.376,917.3589,2.09438,0.00404028129,NA,0,0.00404028129
143.462391,919.132,2.09439015,0.00266666664,NA,0,0.00266666664
143.495109,919.816,2.08642,0.00266666664,NA,0,0.00266666664
143.527828,920.496,2.06256986,0.00266666664,NA,0,0.00266666664
143.560547,921.165,2.02302,0.00266666664,NA,0,0.00266666664
143.593266,921.818,2.0944,0.00266666664,NA,0,0.00266666664
143.625984,922.503,2.08643,0.00266666664,NA,0,0.00266666664
143.6587,923.182,2.06256986,0.00266666664,NA,0,0.00266666664
143.691422,923.851,2.02302,0.00266666664,NA,0,0.00266666664
143.724141,924.504,2.0944,0.002,NA,0,0.002
143.767781,925.4172,2.09441,0.002,NA,0,0.002
143.785234,925.782,2.09441,0.002,NA,0,0.002
143.802688,926.147,2.0944,0,NA,0,0
143.852688,927.194,2.09438,0,NA,0,0
143.882688,927.822,2.0944,0,NA,0,0
143.887688,927.926,2.0944,0,NA,0,0
143.902688,928.241,1.8325901,0,NA,0,0
144.002688,930.073,1.8325901,0,NA,0,0
144.252688,934.652,1.83259988,0,NA,0,0
144.352688,936.486,1.8325901,0,NA,0,0
144.452688,938.318,1.5708,0,NA,0,0
144.457688,938.396,1.309,0,NA,0,0
144.462688,938.462,1.0472,0,NA,0,0
144.467688,938.515,0.7853892,0,NA,0,0
144.472688,938.554,0.523599,0,NA,0,0
144.477688,938.58,0.261809,0,NA,0,0
144.482688,938.593,0,0,NA,0,0
144.492688,938.593,0,0,NA,0,0
144.536031,938.593,0,0,"75",3,0
144.536063,938.593,0,0,"80",4,0
144.592688,938.593,-0.261798978,0,NA,0,0
144.597688,938.58,-0.5236,0,NA,0,0
144.602688,938.554,-0.785400152,0,NA,0,0
144.607688,938.515,-1.0472,0,NA,0,0
144.612688,938.462,-1.309,0,NA,0,0
144.617688,938.397,-1.57081,0,NA,0,0
144.622688,938.319,-1.83259988,0,NA,0,0
144.627688,938.2272,-2.09438,0,NA,0,0
144.827688,934.039,-2.09439015,0,NA,0,0
145.027688,929.85,-2.09439015,0,NA,0,0
145.177688,926.708,-2.0944,-0.002,NA,0,0.002
145.264953,924.89,-2.0944,-0.00266666664,NA,0,0.00266666664
145.297672,924.206,-2.08643,-0.00266666664,NA,0,0.00266666664
145.330391,923.526,-2.06256986,-0.00266666664,NA,0,0.00266666664
145.363109,922.857,-2.02302,-0.00266666664,NA,0,0.00266666664
145.395828,922.204,-2.09438,-0.002,NA,0,0.002
145.413281,921.839,-2.09439015,-0.002,NA,0,0.002
145.422016,921.6559,-2.0944,0,NA,0,0
145.622016,917.467,-2.0944,0,NA,0,0
145.722016,915.373,-2.0944,-0.002,NA,0,0.002
145.809281,913.554,-2.09439015,-0.002,NA,0,0.002
145.896547,911.736,-2.09439015,0,NA,0,0
146.096547,907.548,-1.83259988,0,NA,0,0
146.146547,906.632,-1.5708,0,NA,0,0
146.194141,905.884,-1.5708,0,"245",2,0
146.196547,905.8459,-1.309,0.00266666664,NA,0,0.00266666664
146.229266,905.419,-1.30401993,0.00266666664,NA,0,0.00266666664
146.261984,904.9942,-1.0472,0.00266666664,NA,0,0.00266666664
146.2947,904.652,-1.04321,0.00266666664,NA,0,0.00266666664
146.327422,904.312,-1.04721,0.00404028129,NA,0,0.00404028129
146.370625,903.862,-1.0472,0.00404028129,NA,0,0.00404028129
146.413828,903.412,-1.04721,0.00266666664,NA,0,0.00266666664
146.446547,903.07,-1.04719,0,NA,0,0
146.646547,900.975,-1.04719,0,NA,0,0
146.746547,899.928,-1.0472,-0.00266666664,NA,0,0.00266666664
